any;secció censal;sexe;edat;concepte;estat;valor
2024;08019310024;homes;de 0 a 15 anys;població;;109
2024;08019310024;homes;de 16 a 64 anys;població;;516
2024;08019310024;homes;65 anys o més;població;;115
2024;08019310024;homes;total;població;;740
2024;08019310024;dones;de 0 a 15 anys;població;;89
2024;08019310024;dones;de 16 a 64 anys;població;;558
2024;08019310024;dones;65 anys o més;població;;168
2024;08019310024;dones;total;població;;815
2024;08019310024;total;de 0 a 15 anys;població;;198
2024;08019310024;total;de 16 a 64 anys;població;;1074
2024;08019310024;total;65 anys o més;població;;283
2024;08019310024;total;total;població;;1555
2024;08019310025;homes;de 0 a 15 anys;població;;70
2024;08019310025;homes;de 16 a 64 anys;població;;427
2024;08019310025;homes;65 anys o més;població;;89
2024;08019310025;homes;total;població;;586
2024;08019310025;dones;de 0 a 15 anys;població;;84
2024;08019310025;dones;de 16 a 64 anys;població;;466
2024;08019310025;dones;65 anys o més;població;;185
2024;08019310025;dones;total;població;;735
2024;08019310025;total;de 0 a 15 anys;població;;154
2024;08019310025;total;de 16 a 64 anys;població;;893
2024;08019310025;total;65 anys o més;població;;274
2024;08019310025;total;total;població;;1321
2024;08019310026;homes;de 0 a 15 anys;població;;106
2024;08019310026;homes;de 16 a 64 anys;població;;601
2024;08019310026;homes;65 anys o més;població;;116
2024;08019310026;homes;total;població;;823
2024;08019310026;dones;de 0 a 15 anys;població;;110
2024;08019310026;dones;de 16 a 64 anys;població;;572
2024;08019310026;dones;65 anys o més;població;;186
2024;08019310026;dones;total;població;;868
2024;08019310026;total;de 0 a 15 anys;població;;216
2024;08019310026;total;de 16 a 64 anys;població;;1173
2024;08019310026;total;65 anys o més;població;;302
2024;08019310026;total;total;població;;1691
2024;08019310027;homes;de 0 a 15 anys;població;;88
2024;08019310027;homes;de 16 a 64 anys;població;;477
2024;08019310027;homes;65 anys o més;població;;164
2024;08019310027;homes;total;població;;729
2024;08019310027;dones;de 0 a 15 anys;població;;85
2024;08019310027;dones;de 16 a 64 anys;població;;524
2024;08019310027;dones;65 anys o més;població;;221
2024;08019310027;dones;total;població;;830
2024;08019310027;total;de 0 a 15 anys;població;;173
2024;08019310027;total;de 16 a 64 anys;població;;1001
2024;08019310027;total;65 anys o més;població;;385
2024;08019310027;total;total;població;;1559
2024;08019310028;homes;de 0 a 15 anys;població;;92
2024;08019310028;homes;de 16 a 64 anys;població;;594
2024;08019310028;homes;65 anys o més;població;;166
2024;08019310028;homes;total;població;;852
2024;08019310028;dones;de 0 a 15 anys;població;;80
2024;08019310028;dones;de 16 a 64 anys;població;;624
2024;08019310028;dones;65 anys o més;població;;203
2024;08019310028;dones;total;població;;907
2024;08019310028;total;de 0 a 15 anys;població;;172
2024;08019310028;total;de 16 a 64 anys;població;;1218
2024;08019310028;total;65 anys o més;població;;369
2024;08019310028;total;total;població;;1759
2024;08019310029;homes;de 0 a 15 anys;població;;106
2024;08019310029;homes;de 16 a 64 anys;població;;467
2024;08019310029;homes;65 anys o més;població;;121
2024;08019310029;homes;total;població;;694
2024;08019310029;dones;de 0 a 15 anys;població;;85
2024;08019310029;dones;de 16 a 64 anys;població;;461
2024;08019310029;dones;65 anys o més;població;;195
2024;08019310029;dones;total;població;;741
2024;08019310029;total;de 0 a 15 anys;població;;191
2024;08019310029;total;de 16 a 64 anys;població;;928
2024;08019310029;total;65 anys o més;població;;316
2024;08019310029;total;total;població;;1435
2024;08019310030;homes;de 0 a 15 anys;població;;113
2024;08019310030;homes;de 16 a 64 anys;població;;491
2024;08019310030;homes;65 anys o més;població;;204
2024;08019310030;homes;total;població;;808
2024;08019310030;dones;de 0 a 15 anys;població;;90
2024;08019310030;dones;de 16 a 64 anys;població;;565
2024;08019310030;dones;65 anys o més;població;;282
2024;08019310030;dones;total;població;;937
2024;08019310030;total;de 0 a 15 anys;població;;203
2024;08019310030;total;de 16 a 64 anys;població;;1056
2024;08019310030;total;65 anys o més;població;;486
2024;08019310030;total;total;població;;1745
2024;08019310031;homes;de 0 a 15 anys;població;;82
2024;08019310031;homes;de 16 a 64 anys;població;;490
2024;08019310031;homes;65 anys o més;població;;149
2024;08019310031;homes;total;població;;721
2024;08019310031;dones;de 0 a 15 anys;població;;74
2024;08019310031;dones;de 16 a 64 anys;població;;500
2024;08019310031;dones;65 anys o més;població;;203
2024;08019310031;dones;total;població;;777
2024;08019310031;total;de 0 a 15 anys;població;;156
2024;08019310031;total;de 16 a 64 anys;població;;990
2024;08019310031;total;65 anys o més;població;;352
2024;08019310031;total;total;població;;1498
2024;08019310032;homes;de 0 a 15 anys;població;;65
2024;08019310032;homes;de 16 a 64 anys;població;;442
2024;08019310032;homes;65 anys o més;població;;120
2024;08019310032;homes;total;població;;627
2024;08019310032;dones;de 0 a 15 anys;població;;64
2024;08019310032;dones;de 16 a 64 anys;població;;498
2024;08019310032;dones;65 anys o més;població;;146
2024;08019310032;dones;total;població;;708
2024;08019310032;total;de 0 a 15 anys;població;;129
2024;08019310032;total;de 16 a 64 anys;població;;940
2024;08019310032;total;65 anys o més;població;;266
2024;08019310032;total;total;població;;1335
2024;08019310033;homes;de 0 a 15 anys;població;;45
2024;08019310033;homes;de 16 a 64 anys;població;;227
2024;08019310033;homes;65 anys o més;població;;124
2024;08019310033;homes;total;població;;396
2024;08019310033;dones;de 0 a 15 anys;població;;30
2024;08019310033;dones;de 16 a 64 anys;població;;237
2024;08019310033;dones;65 anys o més;població;;202
2024;08019310033;dones;total;població;;469
2024;08019310033;total;de 0 a 15 anys;població;;75
2024;08019310033;total;de 16 a 64 anys;població;;464
2024;08019310033;total;65 anys o més;població;;326
2024;08019310033;total;total;població;;865
2024;08019310034;homes;de 0 a 15 anys;població;;97
2024;08019310034;homes;de 16 a 64 anys;població;;465
2024;08019310034;homes;65 anys o més;població;;214
2024;08019310034;homes;total;població;;776
2024;08019310034;dones;de 0 a 15 anys;població;;91
2024;08019310034;dones;de 16 a 64 anys;població;;473
2024;08019310034;dones;65 anys o més;població;;296
2024;08019310034;dones;total;població;;860
2024;08019310034;total;de 0 a 15 anys;població;;188
2024;08019310034;total;de 16 a 64 anys;població;;938
2024;08019310034;total;65 anys o més;població;;510
2024;08019310034;total;total;població;;1636
2024;08019310035;homes;de 0 a 15 anys;població;;129
2024;08019310035;homes;de 16 a 64 anys;població;;646
2024;08019310035;homes;65 anys o més;població;;162
2024;08019310035;homes;total;població;;937
2024;08019310035;dones;de 0 a 15 anys;població;;110
2024;08019310035;dones;de 16 a 64 anys;població;;641
2024;08019310035;dones;65 anys o més;població;;221
2024;08019310035;dones;total;població;;972
2024;08019310035;total;de 0 a 15 anys;població;;239
2024;08019310035;total;de 16 a 64 anys;població;;1287
2024;08019310035;total;65 anys o més;població;;383
2024;08019310035;total;total;població;;1909
2024;08019310036;homes;de 0 a 15 anys;població;;90
2024;08019310036;homes;de 16 a 64 anys;població;;539
2024;08019310036;homes;65 anys o més;població;;75
2024;08019310036;homes;total;població;;704
2024;08019310036;dones;de 0 a 15 anys;població;;91
2024;08019310036;dones;de 16 a 64 anys;població;;519
2024;08019310036;dones;65 anys o més;població;;105
2024;08019310036;dones;total;població;;715
2024;08019310036;total;de 0 a 15 anys;població;;181
2024;08019310036;total;de 16 a 64 anys;població;;1058
2024;08019310036;total;65 anys o més;població;;180
2024;08019310036;total;total;població;;1419
2024;08019310037;homes;de 0 a 15 anys;població;;73
2024;08019310037;homes;de 16 a 64 anys;població;;355
2024;08019310037;homes;65 anys o més;població;;67
2024;08019310037;homes;total;població;;495
2024;08019310037;dones;de 0 a 15 anys;població;;67
2024;08019310037;dones;de 16 a 64 anys;població;;358
2024;08019310037;dones;65 anys o més;població;;111
2024;08019310037;dones;total;població;;536
2024;08019310037;total;de 0 a 15 anys;població;;140
2024;08019310037;total;de 16 a 64 anys;població;;713
2024;08019310037;total;65 anys o més;població;;178
2024;08019310037;total;total;població;;1031
2024;08019310038;homes;de 0 a 15 anys;població;;83
2024;08019310038;homes;de 16 a 64 anys;població;;581
2024;08019310038;homes;65 anys o més;població;;126
2024;08019310038;homes;total;població;;790
2024;08019310038;dones;de 0 a 15 anys;població;;90
2024;08019310038;dones;de 16 a 64 anys;població;;608
2024;08019310038;dones;65 anys o més;població;;196
2024;08019310038;dones;total;població;;894
2024;08019310038;total;de 0 a 15 anys;població;;173
2024;08019310038;total;de 16 a 64 anys;població;;1189
2024;08019310038;total;65 anys o més;població;;322
2024;08019310038;total;total;població;;1684
2024;08019310039;homes;de 0 a 15 anys;població;;110
2024;08019310039;homes;de 16 a 64 anys;població;;647
2024;08019310039;homes;65 anys o més;població;;123
2024;08019310039;homes;total;població;;880
2024;08019310039;dones;de 0 a 15 anys;població;;122
2024;08019310039;dones;de 16 a 64 anys;població;;674
2024;08019310039;dones;65 anys o més;població;;197
2024;08019310039;dones;total;població;;993
2024;08019310039;total;de 0 a 15 anys;població;;232
2024;08019310039;total;de 16 a 64 anys;població;;1321
2024;08019310039;total;65 anys o més;població;;320
2024;08019310039;total;total;població;;1873
2024;08019310040;homes;de 0 a 15 anys;població;;78
2024;08019310040;homes;de 16 a 64 anys;població;;636
2024;08019310040;homes;65 anys o més;població;;178
2024;08019310040;homes;total;població;;892
2024;08019310040;dones;de 0 a 15 anys;població;;94
2024;08019310040;dones;de 16 a 64 anys;població;;605
2024;08019310040;dones;65 anys o més;població;;240
2024;08019310040;dones;total;població;;939
2024;08019310040;total;de 0 a 15 anys;població;;172
2024;08019310040;total;de 16 a 64 anys;població;;1241
2024;08019310040;total;65 anys o més;població;;418
2024;08019310040;total;total;població;;1831
2024;08019310041;homes;de 0 a 15 anys;població;;87
2024;08019310041;homes;de 16 a 64 anys;població;;513
2024;08019310041;homes;65 anys o més;població;;148
2024;08019310041;homes;total;població;;748
2024;08019310041;dones;de 0 a 15 anys;població;;100
2024;08019310041;dones;de 16 a 64 anys;població;;518
2024;08019310041;dones;65 anys o més;població;;212
2024;08019310041;dones;total;població;;830
2024;08019310041;total;de 0 a 15 anys;població;;187
2024;08019310041;total;de 16 a 64 anys;població;;1031
2024;08019310041;total;65 anys o més;població;;360
2024;08019310041;total;total;població;;1578
2024;08019310042;homes;de 0 a 15 anys;població;;380
2024;08019310042;homes;de 16 a 64 anys;població;;1252
2024;08019310042;homes;65 anys o més;població;;185
2024;08019310042;homes;total;població;;1817
2024;08019310042;dones;de 0 a 15 anys;població;;372
2024;08019310042;dones;de 16 a 64 anys;població;;1318
2024;08019310042;dones;65 anys o més;població;;366
2024;08019310042;dones;total;població;;2056
2024;08019310042;total;de 0 a 15 anys;població;;752
2024;08019310042;total;de 16 a 64 anys;població;;2570
2024;08019310042;total;65 anys o més;població;;551
2024;08019310042;total;total;població;;3873
2024;08019310043;homes;de 0 a 15 anys;població;;232
2024;08019310043;homes;de 16 a 64 anys;població;;1209
2024;08019310043;homes;65 anys o més;població;;100
2024;08019310043;homes;total;població;;1541
2024;08019310043;dones;de 0 a 15 anys;població;;221
2024;08019310043;dones;de 16 a 64 anys;població;;1192
2024;08019310043;dones;65 anys o més;població;;148
2024;08019310043;dones;total;població;;1561
2024;08019310043;total;de 0 a 15 anys;població;;453
2024;08019310043;total;de 16 a 64 anys;població;;2401
2024;08019310043;total;65 anys o més;població;;248
2024;08019310043;total;total;població;;3102
2024;08019310044;homes;de 0 a 15 anys;població;;85
2024;08019310044;homes;de 16 a 64 anys;població;;494
2024;08019310044;homes;65 anys o més;població;;172
2024;08019310044;homes;total;població;;751
2024;08019310044;dones;de 0 a 15 anys;població;;65
2024;08019310044;dones;de 16 a 64 anys;població;;522
2024;08019310044;dones;65 anys o més;població;;234
2024;08019310044;dones;total;població;;821
2024;08019310044;total;de 0 a 15 anys;població;;150
2024;08019310044;total;de 16 a 64 anys;població;;1016
2024;08019310044;total;65 anys o més;població;;406
2024;08019310044;total;total;població;;1572
2024;08019310045;homes;de 0 a 15 anys;població;;62
2024;08019310045;homes;de 16 a 64 anys;població;;410
2024;08019310045;homes;65 anys o més;població;;123
2024;08019310045;homes;total;població;;595
2024;08019310045;dones;de 0 a 15 anys;població;;72
2024;08019310045;dones;de 16 a 64 anys;població;;399
2024;08019310045;dones;65 anys o més;població;;203
2024;08019310045;dones;total;població;;674
2024;08019310045;total;de 0 a 15 anys;població;;134
2024;08019310045;total;de 16 a 64 anys;població;;809
2024;08019310045;total;65 anys o més;població;;326
2024;08019310045;total;total;població;;1269
2024;08019310046;homes;de 0 a 15 anys;població;;57
2024;08019310046;homes;de 16 a 64 anys;població;;349
2024;08019310046;homes;65 anys o més;població;;150
2024;08019310046;homes;total;població;;556
2024;08019310046;dones;de 0 a 15 anys;població;;67
2024;08019310046;dones;de 16 a 64 anys;població;;386
2024;08019310046;dones;65 anys o més;població;;220
2024;08019310046;dones;total;població;;673
